date,Hour,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Year,Month,Weekday Name
3/3/2019,13,3.0,0.34,0.0,1.0,1.0,0.0,0.0,0.4,2019,3,Sunday
3/3/2019,14,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2019,3,Sunday
3/3/2019,15,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2019,3,Sunday
3/3/2019,16,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2019,3,Sunday
3/3/2019,17,1.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,2019,3,Sunday
3/3/2019,18,1.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,2019,3,Sunday
3/3/2019,19,0.0,0.34,0.0,1.0,0.0,0.0,0.0,0.0,2019,3,Sunday
3/3/2019,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Sunday
3/3/2019,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Sunday
3/3/2019,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Sunday
3/3/2019,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Sunday
3/4/2019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Monday
3/4/2019,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Monday
3/4/2019,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Monday
3/4/2019,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Monday
3/4/2019,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Monday
3/4/2019,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Monday
3/4/2019,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Monday
3/4/2019,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Monday
3/4/2019,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Monday
3/4/2019,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2019,3,Monday
3/4/2019,10,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2019,3,Monday
3/4/2019,11,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2019,3,Monday
3/4/2019,12,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2019,3,Monday
3/4/2019,13,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,2019,3,Monday
3/4/2019,14,0.0,0.33,0.0,3.0,0.0,0.0,0.0,0.0,2019,3,Monday
3/4/2019,15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019,3,Monday
3/4/2019,16,1.33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2019,3,Monday
3/4/2019,17,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2019,3,Monday
3/4/2019,18,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2019,3,Monday
3/4/2019,19,0.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,2019,3,Monday
3/4/2019,20,2.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,2019,3,Monday
3/4/2019,21,1.0,0.34,0.0,4.0,0.0,0.0,5.0,0.0,2019,3,Monday
3/4/2019,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Monday
3/4/2019,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Monday
3/5/2019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Tuesday
3/5/2019,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Tuesday
3/5/2019,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Tuesday
3/5/2019,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Tuesday
3/5/2019,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Tuesday
3/5/2019,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Tuesday
3/5/2019,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Tuesday
3/5/2019,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Tuesday
3/5/2019,8,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2019,3,Tuesday
3/5/2019,9,0.34,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2019,3,Tuesday
3/5/2019,10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2019,3,Tuesday
3/5/2019,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2019,3,Tuesday
3/5/2019,12,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2019,3,Tuesday
3/5/2019,13,0.34,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2019,3,Tuesday
3/5/2019,14,1.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,2019,3,Tuesday
3/5/2019,15,0.33,0.33,0.0,1.0,2.0,0.0,0.0,0.0,2019,3,Tuesday
3/5/2019,16,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2019,3,Tuesday
3/5/2019,17,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2019,3,Tuesday
3/5/2019,18,1.0,0.0,0.2,4.0,1.0,0.0,0.0,0.0,2019,3,Tuesday
3/5/2019,19,0.0,1.0,0.0,2.0,0.0,0.0,5.0,1.0,2019,3,Tuesday
3/5/2019,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2019,3,Tuesday
3/5/2019,21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2019,3,Tuesday
3/5/2019,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Tuesday
3/5/2019,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Tuesday
3/6/2019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Wednesday
3/6/2019,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Wednesday
3/6/2019,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Wednesday
3/6/2019,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Wednesday
3/6/2019,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Wednesday
3/6/2019,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Wednesday
3/6/2019,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Wednesday
3/6/2019,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Wednesday
3/6/2019,8,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,2019,3,Wednesday
3/6/2019,9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2019,3,Wednesday
3/6/2019,10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2019,3,Wednesday
3/6/2019,11,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,2019,3,Wednesday
3/6/2019,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2019,3,Wednesday
3/6/2019,13,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2019,3,Wednesday
3/6/2019,14,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2019,3,Wednesday
3/6/2019,15,0.0,0.33,0.0,0.0,4.0,1.0,0.0,0.0,2019,3,Wednesday
3/6/2019,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Wednesday
3/6/2019,17,0.0,0.33,0.0,1.0,0.0,0.0,4.0,0.0,2019,3,Wednesday
3/6/2019,18,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,2019,3,Wednesday
3/6/2019,19,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,2019,3,Wednesday
3/6/2019,20,0.34,0.736,0.5,3.0,0.0,0.0,0.0,1.0,2019,3,Wednesday
3/6/2019,21,0.0,0.0,0.2,6.0,1.0,0.0,0.0,1.0,2019,3,Wednesday
3/6/2019,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Wednesday
3/6/2019,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Wednesday
3/7/2019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Thursday
3/7/2019,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Thursday
3/7/2019,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Thursday
3/7/2019,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Thursday
3/7/2019,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Thursday
3/7/2019,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Thursday
3/7/2019,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Thursday
3/7/2019,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Thursday
3/7/2019,8,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2019,3,Thursday
3/7/2019,9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2019,3,Thursday
3/7/2019,10,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2019,3,Thursday
3/7/2019,11,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,2019,3,Thursday
3/7/2019,12,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2019,3,Thursday
3/7/2019,13,0.33,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2019,3,Thursday
3/7/2019,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Thursday
3/7/2019,15,0.0,0.67,0.25,0.0,1.0,0.0,0.0,0.0,2019,3,Thursday
3/7/2019,16,0.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,2019,3,Thursday
3/7/2019,17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2019,3,Thursday
3/7/2019,18,2.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,2019,3,Thursday
3/7/2019,19,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2019,3,Thursday
3/7/2019,20,2.0,0.406,0.0,1.0,2.0,0.0,0.0,1.0,2019,3,Thursday
3/7/2019,21,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2019,3,Thursday
3/7/2019,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Thursday
3/7/2019,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Thursday
3/8/2019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Friday
3/8/2019,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Friday
3/8/2019,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Friday
3/8/2019,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Friday
3/8/2019,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Friday
3/8/2019,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Friday
3/8/2019,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Friday
3/8/2019,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Friday
3/8/2019,8,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2019,3,Friday
3/8/2019,9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,2019,3,Friday
3/8/2019,10,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2019,3,Friday
3/8/2019,11,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Friday
3/8/2019,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Friday
3/8/2019,13,0.0,0.34,0.1,1.0,1.0,0.0,0.0,2.0,2019,3,Friday
3/8/2019,14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2019,3,Friday
3/8/2019,15,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,2019,3,Friday
3/8/2019,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2019,3,Friday
3/8/2019,17,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2019,3,Friday
3/8/2019,18,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2019,3,Friday
3/8/2019,19,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,2019,3,Friday
3/8/2019,20,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.3,2019,3,Friday
3/8/2019,21,0.0,1.0,0.1,5.4,0.0,0.0,0.0,1.0,2019,3,Friday
3/8/2019,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Friday
3/8/2019,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Friday
3/9/2019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Saturday
3/9/2019,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Saturday
3/9/2019,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Saturday
3/9/2019,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Saturday
3/9/2019,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Saturday
3/9/2019,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Saturday
3/9/2019,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Saturday
3/9/2019,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Saturday
3/9/2019,8,1.0,0.34,0.0,1.0,0.0,0.0,0.0,0.0,2019,3,Saturday
3/9/2019,9,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2019,3,Saturday
3/9/2019,10,1.0,0.0,0.0,3.2,0.0,0.0,1.0,0.0,2019,3,Saturday
3/9/2019,11,0.0,1.0,1.0,3.0,5.0,0.0,1.0,0.0,2019,3,Saturday
3/9/2019,12,0.0,0.0,1.0,10.0,1.0,0.0,0.0,2.0,2019,3,Saturday
3/9/2019,13,2.34,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2019,3,Saturday
3/9/2019,14,0.0,0.33,0.0,2.0,0.0,0.0,0.0,0.0,2019,3,Saturday
3/9/2019,15,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,2019,3,Saturday
3/9/2019,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Saturday
3/9/2019,17,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2019,3,Saturday
3/9/2019,18,1.0,0.0,0.0,9.0,0.0,0.0,5.0,0.0,2019,3,Saturday
3/9/2019,19,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2019,3,Saturday
3/9/2019,20,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,2019,3,Saturday
3/9/2019,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Saturday
3/9/2019,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Saturday
3/9/2019,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Saturday
3/10/2019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Sunday
3/10/2019,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Sunday
3/10/2019,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Sunday
3/10/2019,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Sunday
3/10/2019,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Sunday
3/10/2019,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Sunday
3/10/2019,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Sunday
3/10/2019,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Sunday
3/10/2019,8,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2019,3,Sunday
3/10/2019,9,1.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,2019,3,Sunday
3/10/2019,10,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2019,3,Sunday
3/10/2019,11,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2019,3,Sunday
3/10/2019,12,0.0,0.0,1.0,5.0,3.0,0.0,0.0,0.0,2019,3,Sunday
3/10/2019,13,0.33,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2019,3,Sunday
3/10/2019,14,0.0,0.34,0.0,5.0,0.0,0.0,0.0,0.0,2019,3,Sunday
3/10/2019,15,0.0,0.34,0.0,1.0,0.0,0.0,0.0,1.0,2019,3,Sunday
3/10/2019,16,0.0,0.0,2.0,4.0,0.0,0.0,2.0,1.0,2019,3,Sunday
3/10/2019,17,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,2019,3,Sunday
3/10/2019,18,0.0,0.407,0.35,6.0,1.0,0.0,1.0,0.0,2019,3,Sunday
3/10/2019,19,1.5,0.0,2.0,4.0,0.0,0.0,0.0,1.0,2019,3,Sunday
3/10/2019,20,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2019,3,Sunday
3/10/2019,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Sunday
3/10/2019,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Sunday
3/10/2019,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Sunday
3/11/2019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Monday
3/11/2019,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Monday
3/11/2019,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Monday
3/11/2019,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Monday
3/11/2019,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Monday
3/11/2019,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Monday
3/11/2019,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Monday
3/11/2019,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Monday
3/11/2019,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Monday
3/11/2019,9,0.0,0.0,0.5,2.0,2.0,0.0,0.0,0.0,2019,3,Monday
3/11/2019,10,0.0,0.0,0.0,0.0,2.0,0.0,5.0,1.0,2019,3,Monday
3/11/2019,11,1.0,2.0,1.0,12.0,0.0,0.0,0.0,0.0,2019,3,Monday
3/11/2019,12,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Monday
3/11/2019,13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2019,3,Monday
3/11/2019,14,1.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Monday
3/11/2019,15,2.33,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2019,3,Monday
3/11/2019,16,0.0,0.0,0.0,1.4,0.0,0.0,5.0,0.0,2019,3,Monday
3/11/2019,17,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2019,3,Monday
3/11/2019,18,1.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,2019,3,Monday
3/11/2019,19,0.0,0.34,0.0,5.0,3.0,0.0,0.0,0.0,2019,3,Monday
3/11/2019,20,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2019,3,Monday
3/11/2019,21,5.33,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2019,3,Monday
3/11/2019,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Monday
3/11/2019,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Monday
3/12/2019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Tuesday
3/12/2019,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Tuesday
3/12/2019,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Tuesday
3/12/2019,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Tuesday
3/12/2019,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Tuesday
3/12/2019,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Tuesday
3/12/2019,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Tuesday
3/12/2019,7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2019,3,Tuesday
3/12/2019,8,0.0,0.34,0.0,0.0,2.0,0.0,0.0,0.0,2019,3,Tuesday
3/12/2019,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2019,3,Tuesday
3/12/2019,10,1.0,1.0,0.0,0.6,3.0,0.0,0.0,0.0,2019,3,Tuesday
3/12/2019,11,0.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,2019,3,Tuesday
3/12/2019,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2019,3,Tuesday
3/12/2019,13,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2019,3,Tuesday
3/12/2019,14,0.0,1.0,0.5,4.25,0.0,0.0,0.0,0.0,2019,3,Tuesday
3/12/2019,15,0.33,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2019,3,Tuesday
3/12/2019,16,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,2019,3,Tuesday
3/12/2019,17,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2019,3,Tuesday
3/12/2019,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2019,3,Tuesday
3/12/2019,19,0.0,1.0,0.0,5.0,3.0,0.0,0.0,0.0,2019,3,Tuesday
3/12/2019,20,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2019,3,Tuesday
3/12/2019,21,0.0,0.033,0.0,3.0,0.0,0.0,0.0,0.0,2019,3,Tuesday
3/12/2019,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Tuesday
3/12/2019,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,Tuesday
4/1/2019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,4,Monday
4/1/2019,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,4,Monday
4/1/2019,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,4,Monday
4/1/2019,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,4,Monday
4/1/2019,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,4,Monday
4/1/2019,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,4,Monday
4/1/2019,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,4,Monday
4/1/2019,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,4,Monday
4/1/2019,8,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,2019,4,Monday
4/1/2019,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2019,4,Monday
4/1/2019,10,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,2019,4,Monday
4/1/2019,11,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,2019,4,Monday
4/1/2019,12,0.0,0.0,1.0,4.4,3.0,0.0,0.0,0.0,2019,4,Monday
4/1/2019,13,1.34,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2019,4,Monday
4/1/2019,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,4,Monday
4/1/2019,15,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2019,4,Monday
4/1/2019,16,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2019,4,Monday
4/1/2019,17,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2019,4,Monday
4/1/2019,18,0.34,0.033,0.0,2.0,0.0,0.0,0.0,0.0,2019,4,Monday
4/1/2019,19,0.0,0.0,0.0,10.25,1.0,0.0,0.0,0.0,2019,4,Monday
4/1/2019,20,0.33,0.33,0.0,1.0,2.0,0.0,5.0,0.0,2019,4,Monday
4/1/2019,21,0.0,1.34,0.0,0.0,1.0,0.0,0.0,1.0,2019,4,Monday
4/1/2019,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,4,Monday
4/1/2019,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,4,Monday
4/2/2019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,4,Tuesday
4/2/2019,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,4,Tuesday
4/2/2019,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,4,Tuesday
4/2/2019,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,4,Tuesday
4/2/2019,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,4,Tuesday
4/2/2019,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,4,Tuesday
4/2/2019,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,4,Tuesday
4/2/2019,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,4,Tuesday
4/2/2019,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2019,4,Tuesday
4/2/2019,9,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2019,4,Tuesday
4/2/2019,10,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2019,4,Tuesday
4/2/2019,11,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2019,4,Tuesday
4/2/2019,12,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,2019,4,Tuesday
4/2/2019,13,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2019,4,Tuesday
4/2/2019,14,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,2019,4,Tuesday
4/2/2019,15,0.0,0.33,0.0,2.0,1.0,0.0,0.0,1.0,2019,4,Tuesday
4/2/2019,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2019,4,Tuesday
4/2/2019,17,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,4,Tuesday
4/2/2019,18,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,2019,4,Tuesday
4/2/2019,19,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2019,4,Tuesday
4/2/2019,20,2.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,2019,4,Tuesday
4/2/2019,21,0.34,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2019,4,Tuesday
